-17.5467,-0.23059,4.42349,-10.0003,36.7756,2.57441,-17.5135,-0.118109,4.25547,-17.3867,-0.0154684,4.37592
-18.0187,-1.35692,4.39072,-10.859,37.4017,2.51162,-18.006,-1.26469,4.26533,-17.9826,-1.20063,4.31093
-18.3779,-2.41361,4.30231,-11.6768,38.0805,2.44883,-18.3321,-2.30236,4.31924,-18.1546,-2.189,4.36736
-18.9058,-3.43367,4.14459,-12.4504,38.8093,2.38604,-18.8384,-3.27272,4.24168,-18.6221,-3.15426,4.22307
-19.6274,-4.39817,4.1501,-13.1768,39.5851,2.32325,-19.5796,-4.35337,4.12594,-19.547,-4.28777,4.08638
-20.2638,-5.26324,3.98899,-13.853,40.405,2.26046,-20.1764,-5.67082,4.21809,-20.093,-5.55055,4.15094
-20.8296,-6.14748,4.08442,-14.4765,41.2657,2.19767,-20.9058,-6.13166,3.9677,-20.7417,-6.00635,3.99539
-21.4935,-6.95677,4.07307,-15.0447,42.1639,2.13488,-21.7125,-6.75381,3.8531,-21.5955,-6.68109,3.93259
-22.4143,-7.95062,3.91125,-15.5554,43.0959,2.07209,-22.3518,-7.59841,3.93559,-22.1552,-7.48038,3.96409
-23.2777,-8.70576,3.84497,-16.0067,44.0581,2.0093,-23.2602,-8.44925,3.87687,-23.1937,-8.3613,3.859
-23.9341,-9.38202,3.6808,-16.3966,45.0468,1.94651,-24.206,-8.96104,3.72181,-24.0448,-8.90071,3.71138
-25.0137,-9.96098,3.49419,-16.7238,46.058,1.88372,-25.1373,-9.79894,3.77892,-24.9553,-9.6813,3.64829
-25.9974,-10.1594,3.23763,-16.9869,47.0877,1.82093,-26.1579,-10.1804,3.604,-25.7862,-10.1428,3.42864
-27.0395,-10.1885,3.33251,-17.1848,48.1319,1.75813,-27.1593,-10.542,3.51482,-26.8579,-10.5091,3.38563
-28.2761,-10.4498,3.15461,-17.3168,49.1865,1.69534,-28.4247,-10.387,3.20342,-28.1706,-10.4958,3.20795
-29.4334,-10.4243,3.14912,-17.3824,50.2472,1.63255,-29.3902,-10.5618,3.22029,-29.0906,-10.6398,3.19106
-30.5058,-10.4832,2.94989,-17.3813,51.31,1.56976,-30.5747,-10.5113,3.13032,-30.3113,-10.5963,3.06926
-31.5945,-10.1659,2.86138,-17.3135,52.3706,1.50697,-31.7952,-10.2116,2.97837,-31.5897,-10.3023,2.92956
-32.7132,-9.64284,2.99105,-17.1793,53.4249,1.44418,-32.7748,-9.82491,2.8382,-32.5672,-10.0039,2.93357
-33.821,-9.35282,2.97683,-16.9792,54.4687,1.38139,-33.7696,-10.1611,3.087,-33.6383,-10.1574,3.06287
-34.8544,-9.0538,2.75977,-16.714,55.4979,1.3186,-34.8411,-9.25983,2.66973,-34.4845,-9.56793,2.76735
-35.7489,-8.5148,2.73287,-16.3848,56.5084,1.25581,-35.751,-8.92445,2.68954,-35.567,-9.13735,2.76046
-36.6665,-7.93856,2.89819,-15.9928,57.4962,1.19302,-36.6196,-8.13972,2.50517,-36.6228,-8.39851,2.75583
-37.5866,-7.53369,2.93071,-15.5395,58.4575,1.13023,-37.1349,-7.7608,2.43479,-37.0239,-8.1666,2.79687
-38.6111,-7.2964,2.97529,-15.0269,59.3885,1.06744,-38.0489,-7.48623,2.58619,-38.3339,-7.66264,2.88441
-39.634,-7.08391,2.90904,-14.4568,60.2855,1.00465,-39.2806,-7.22722,2.78695,-39.7273,-7.1694,2.89997
-40.5245,-6.76691,2.75724,-13.8316,61.1449,0.941858,-40.386,-6.90811,2.80809,-40.4883,-6.88434,2.81108
-41.4911,-6.27071,2.67959,-13.1537,61.9634,0.879067,-41.5178,-6.33963,2.71892,-41.4738,-6.37037,2.68866
-42.4245,-5.84164,2.56281,-12.4257,62.7377,0.816277,-42.5234,-5.59396,2.57554,-42.3866,-5.725,2.57644
-43.2601,-5.32656,2.4958,-11.6506,63.4649,0.753486,-43.4682,-4.99068,2.55169,-43.3114,-5.12626,2.52416
-44.1138,-4.66676,2.41492,-10.8314,64.142,0.690696,-44.1815,-4.39665,2.4579,-43.8703,-4.67979,2.4618
-44.7562,-3.98556,2.32919,-9.97135,64.7663,0.627905,-45.0574,-3.63232,2.42009,-44.8488,-3.84797,2.39858
-45.5652,-3.18343,2.33898,-9.07379,65.3354,0.565115,-45.8464,-3.07906,2.43465,-45.619,-3.29694,2.40146
-46.0978,-2.29962,2.17452,-8.14229,65.8471,0.502324,-46.436,-2.61254,2.38547,-45.9581,-2.9831,2.26828
-46.6066,-1.41672,2.10664,-7.18052,66.2994,0.439534,-46.8853,-1.4479,2.08617,-46.4038,-1.92716,2.07669
-46.8941,-0.299441,1.92507,-6.19227,66.6904,0.376743,-47.1644,-0.0133703,1.82903,-46.8717,-0.427245,1.90435
-47.2801,0.783932,1.71096,-5.18142,67.0186,0.313953,-47.102,0.952011,1.63148,-46.8459,0.490489,1.69556
-47.4115,1.80362,1.50234,-4.15198,67.2827,0.251162,-47.2532,1.88689,1.65639,-47.1508,1.50156,1.67688
-47.2995,2.90055,1.38387,-3.10799,67.4817,0.188372,-47.2277,3.00062,1.56521,-47.0278,2.65343,1.4574
-46.9665,3.88923,1.25323,-2.05357,67.6148,0.125581,-47.1774,4.20853,1.51563,-46.9245,3.88355,1.35985
-46.5324,4.90667,1.01805,-0.992871,67.6815,0.0627907,-46.9451,4.92216,1.38421,-46.526,4.48246,1.08332
-46.0602,5.6988,0.740067,0.0699191,67.6815,2.23517e-07,-46.7118,5.8702,1.3301,-46.1812,5.37507,0.930344
